fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain
1,30,1.5,3,1,2.4,28,32,30,40,0.7,13.584,-6.520875247,8.587748083
1,30,1.5,3,1,2.3,28,32,30,40,0.7,13.596,-6.257898654,8.575908843
1,30,1.5,3,1,2.2,28,32,30,40,0.7,13.59,-6.284564746,8.565291476
1,30,1.5,3,1,2.1,28,32,30,40,0.7,13.626,-6.010350177,8.61760729
1,30,1.5,3,1,2,28,32,30,40,0.7,12.084,-6.388574048,9.477391358
1,30,1.5,3,1,1.9,28,32,30,40,0.7,12.138,-6.635842137,9.573160183
1,30,1.5,3,1,1.8,28,32,30,40,0.7,12.186,-7.137889907,9.533999534
1,30,1.5,3,1,1.7,28,32,30,40,0.7,12.24,-7.834472376,9.612765409
1,30,1.5,3,1,1.6,28,32,30,40,0.7,12.282,-8.571472887,9.607378312
1,30,1.5,3,1,1.5,28,32,30,40,0.7,12.33,-9.356780231,9.737780111
1,30,1.5,3,1,1.4,28,32,30,40,0.7,12.378,-10.44311098,9.59724009
1,30,1.5,3,1,1.3,28,32,30,40,0.7,12.432,-11.66069163,9.553523849
1,30,1.5,3,1,1.2,28,32,30,40,0.7,12.48,-13.4426196,9.502609273
1,30,1.5,3,1,1.1,28,32,30,40,0.7,12.54,-15.81353707,9.466388454
1,30,1.5,3,1,1,28,32,30,40,0.7,12.594,-19.37330705,9.310799374
1,30,1.5,3,1,0.9,28,32,30,40,0.7,12.654,-26.7199314,9.237672602
1,30,1.5,3,1,0.8,28,32,30,40,0.7,12.72,-33.82780695,9.298569716
1,30,1.5,3,1,0.7,28,32,30,40,0.7,12.75,-18.51316665,9.313926081
1,30,1.5,3,1,0.6,28,32,30,40,0.7,12.84,-13.77086733,9.260385292
1,30,1.5,3,1,0.5,28,32,30,40,0.7,12.93,-10.56285514,9.23712168
1,30,1.5,3,1,0.4,28,32,30,40,0.7,14.37,-14.02870333,7.703004453
1,30,1.5,3,1,0.3,28,32,30,40,0.7,14.502,-35.28040377,6.606037204
1,30,1.5,3,1,0.2,28,32,30,40,0.7,14.694,-14.56310652,6.703532238
1,30,1.5,3,1,0.1,28,32,30,40,0.7,14.916,-14.04124365,4.972268489
1,30,1.5,3,1,3,28,32,30,40,0.6,13.488,-6.91151703,8.477912926
1,30,1.5,3,1,2.9,28,32,30,40,0.6,13.506,-6.510928791,8.44331446
1,30,1.5,3,1,2.8,28,32,30,40,0.6,13.494,-6.384529685,8.253285424
1,30,1.5,3,1,2.7,28,32,30,40,0.6,13.53,-6.084313974,8.471205782
1,30,1.5,3,1,2.6,28,32,30,40,0.6,13.542,-5.815182835,8.355827398
1,30,1.5,3,1,2.5,28,32,30,40,0.6,13.566,-5.788389233,8.391302701
1,30,1.5,3,1,2.4,28,32,30,40,0.6,13.584,-5.577914001,8.585410927
1,30,1.5,3,1,2.3,28,32,30,40,0.6,13.602,-5.544503831,8.554719115
1,30,1.5,3,1,2.2,28,32,30,40,0.6,12,-5.380159834,9.275334046
1,30,1.5,3,1,2.1,28,32,30,40,0.6,12.078,-5.781559442,9.35838883
1,30,1.5,3,1,2,28,32,30,40,0.6,12.114,-6.164847476,9.48176443
1,30,1.5,3,1,1.9,28,32,30,40,0.6,12.156,-6.519031076,9.465551969
1,30,1.5,3,1,1.8,28,32,30,40,0.6,12.198,-7.046417109,9.521330549
1,30,1.5,3,1,1.7,28,32,30,40,0.6,12.252,-7.706810406,9.610541104
1,30,1.5,3,1,1.6,28,32,30,40,0.6,12.294,-8.397831681,9.681906039
1,30,1.5,3,1,1.5,28,32,30,40,0.6,12.342,-9.26250753,9.691656617
1,30,1.5,3,1,1.4,28,32,30,40,0.6,12.39,-10.14412896,9.485283854
1,30,1.5,3,1,1.3,28,32,30,40,0.6,12.438,-11.60997206,9.560182109
1,30,1.5,3,1,1.2,28,32,30,40,0.6,12.492,-13.17547963,9.496386519
1,30,1.5,3,1,1.1,28,32,30,40,0.6,12.546,-15.37079372,9.37075009
1,30,1.5,3,1,1,28,32,30,40,0.6,12.606,-18.60060089,9.270296838
1,30,1.5,3,1,0.9,28,32,30,40,0.6,12.672,-24.95470516,9.38112088
1,30,1.5,3,1,0.8,28,32,30,40,0.6,12.732,-37.28170159,9.370594709
1,30,1.5,3,1,0.7,28,32,30,40,0.6,12.78,-19.32798206,9.256647262
1,30,1.5,3,1,0.6,28,32,30,40,0.6,12.852,-14.2848763,9.291864055
1,30,1.5,3,1,0.5,28,32,30,40,0.6,12.936,-10.7764171,9.240950091
1,30,1.5,3,1,0.4,28,32,30,40,0.6,14.388,-14.00824938,7.875678047
1,30,1.5,3,1,0.3,28,32,30,40,0.6,14.49,-42.30888456,7.16248313
1,30,1.5,3,1,0.2,28,32,30,40,0.6,14.706,-14.58878089,6.506690821
1,30,1.5,3,1,0.1,28,32,30,40,0.6,14.94,-15.58517038,5.205991693
1,30,1.5,3,1,3,28,32,30,40,0.5,13.488,-6.151657724,8.335407362
1,30,1.5,3,1,2.9,28,32,30,40,0.5,13.506,-5.930154749,8.269748772
1,30,1.5,3,1,2.8,28,32,30,40,0.5,13.524,-5.767994193,8.341550086
1,30,1.5,3,1,2.7,28,32,30,40,0.5,13.53,-5.31205953,8.10332911
1,30,1.5,3,1,2.6,28,32,30,40,0.5,13.548,-5.210454326,8.259858217
1,30,1.5,3,1,2.5,28,32,30,40,0.5,13.572,-5.067850598,8.346258688
1,30,1.5,3,1,2.4,28,32,30,40,0.5,13.59,-4.992116491,8.581083274
1,30,1.5,3,1,2.3,28,32,30,40,0.5,12.024,-5.259801237,9.258203297
1,30,1.5,3,1,2.2,28,32,30,40,0.5,12.048,-5.527740398,9.397608817
1,30,1.5,3,1,2.1,28,32,30,40,0.5,12.042,-5.857404407,9.277576704
1,30,1.5,3,1,2,28,32,30,40,0.5,12.108,-6.267533022,9.417056056
1,30,1.5,3,1,1.9,28,32,30,40,0.5,12.144,-6.661411278,9.534409181
1,30,1.5,3,1,1.8,28,32,30,40,0.5,12.216,-7.090916955,9.643545613
1,30,1.5,3,1,1.7,28,32,30,40,0.5,12.264,-7.554995415,9.669413608
1,30,1.5,3,1,1.6,28,32,30,40,0.5,12.306,-8.266713803,9.597805303
1,30,1.5,3,1,1.5,28,32,30,40,0.5,12.354,-9.111310399,9.638168195
1,30,1.5,3,1,1.4,28,32,30,40,0.5,12.402,-10.09244595,9.593120076
1,30,1.5,3,1,1.3,28,32,30,40,0.5,12.456,-11.40730637,9.505531648
1,30,1.5,3,1,1.2,28,32,30,40,0.5,12.504,-12.92860758,9.383382935
1,30,1.5,3,1,1.1,28,32,30,40,0.5,12.558,-14.86793938,9.396268318
1,30,1.5,3,1,1,28,32,30,40,0.5,12.606,-18.82808122,9.219676935
1,30,1.5,3,1,0.9,28,32,30,40,0.5,12.678,-23.76197632,9.32447901
1,30,1.5,3,1,0.8,28,32,30,40,0.5,12.702,-35.66133481,9.117830336
1,30,1.5,3,1,0.7,28,32,30,40,0.5,12.798,-21.07252583,9.261079535
1,30,1.5,3,1,0.6,28,32,30,40,0.5,12.864,-14.89205457,9.307953904
1,30,1.5,3,1,0.5,28,32,30,40,0.5,12.942,-11.08224467,9.24235508
1,30,1.5,3,1,0.4,28,32,30,40,0.5,14.412,-13.69283406,7.659460508
1,30,1.5,3,1,0.3,28,32,30,40,0.5,14.544,-39.92512899,7.091010083
1,30,1.5,3,1,0.2,28,32,30,40,0.5,14.688,-14.15128074,6.460306147
1,30,1.5,3,1,0.1,28,32,30,40,0.5,14.94,-16.34212107,5.254553181
1,30,1.5,3,1,3,28,32,30,40,0.4,13.488,-5.187413749,8.192302824
1,30,1.5,3,1,2.9,28,32,30,40,0.4,13.5,-4.955704531,8.125405553
1,30,1.5,3,1,2.8,28,32,30,40,0.4,13.518,-4.891719689,8.361215251
1,30,1.5,3,1,2.7,28,32,30,40,0.4,13.536,-4.517383041,7.940715641
1,30,1.5,3,1,2.6,28,32,30,40,0.4,13.554,-4.375591022,8.172569225
1,30,1.5,3,1,2.5,28,32,30,40,0.4,12,-4.38209523,8.779433633
1,30,1.5,3,1,2.4,28,32,30,40,0.4,12,-4.879774197,9.151858698
1,30,1.5,3,1,2.3,28,32,30,40,0.4,12.012,-5.169986965,9.256447557
1,30,1.5,3,1,2.2,28,32,30,40,0.4,12.054,-5.37155115,9.223983591
1,30,1.5,3,1,2.1,28,32,30,40,0.4,12.042,-5.763275828,9.304800913
1,30,1.5,3,1,2,28,32,30,40,0.4,12.084,-5.934060969,9.206441397
1,30,1.5,3,1,1.9,28,32,30,40,0.4,12.192,-6.345449554,9.603711681
1,30,1.5,3,1,1.8,28,32,30,40,0.4,12.228,-6.888319968,9.735197276
1,30,1.5,3,1,1.7,28,32,30,40,0.4,12.276,-7.404179907,9.632529527
1,30,1.5,3,1,1.6,28,32,30,40,0.4,12.324,-8.00825437,9.651613024
1,30,1.5,3,1,1.5,28,32,30,40,0.4,12.366,-8.877421347,9.566267838
1,30,1.5,3,1,1.4,28,32,30,40,0.4,12.414,-9.86330568,9.519568787
1,30,1.5,3,1,1.3,28,32,30,40,0.4,12.474,-10.695918,9.587587899
1,30,1.5,3,1,1.2,28,32,30,40,0.4,12.516,-12.42729424,9.312973486
1,30,1.5,3,1,1.1,28,32,30,40,0.4,12.57,-14.41838343,9.269997953
1,30,1.5,3,1,1,28,32,30,40,0.4,12.588,-17.63578438,9.217693878
1,30,1.5,3,1,0.9,28,32,30,40,0.4,12.69,-21.76838671,9.08884874
1,30,1.5,3,1,0.8,28,32,30,40,0.4,12.75,-53.62785494,9.210223219
1,30,1.5,3,1,0.7,28,32,30,40,0.4,12.798,-21.5551743,9.317973927
1,30,1.5,3,1,0.6,28,32,30,40,0.4,12.876,-15.35307192,9.34789384
1,30,1.5,3,1,0.5,28,32,30,40,0.4,12.936,-11.44887469,9.288093381
1,30,1.5,3,1,0.4,28,32,30,40,0.4,14.352,-14.16545987,8.230783225
1,30,1.5,3,1,0.3,28,32,30,40,0.4,14.544,-34.32888302,7.068043019
1,30,1.5,3,1,0.2,28,32,30,40,0.4,14.688,-14.40839501,6.439161615
1,30,1.5,3,1,0.1,28,32,30,40,0.4,14.934,-16.41557347,5.085986063
1,30,1.5,3,1,3,28,32,30,40,0.3,18,-4.741936738,8.174875338
1,30,1.5,3,1,2.9,28,32,30,40,0.3,18,-4.914154464,9.038115916
1,30,1.5,3,1,2.8,28,32,30,40,0.3,18,-4.824440868,9.088937342
1,30,1.5,3,1,2.7,28,32,30,40,0.3,18,-4.632319,8.868464806
1,30,1.5,3,1,2.6,28,32,30,40,0.3,18,-4.369913116,9.19600407
1,30,1.5,3,1,2.5,28,32,30,40,0.3,12,-4.374113688,9.077142333
1,30,1.5,3,1,2.4,28,32,30,40,0.3,12,-4.502418664,9.153186188
1,30,1.5,3,1,2.3,28,32,30,40,0.3,12.03,-4.885477168,9.315421315
1,30,1.5,3,1,2.2,28,32,30,40,0.3,12.06,-5.075098679,9.315601446
1,30,1.5,3,1,2.1,28,32,30,40,0.3,12.096,-5.389379272,9.353175653
1,30,1.5,3,1,2,28,32,30,40,0.3,12.138,-5.56616136,9.384233126
1,30,1.5,3,1,1.9,28,32,30,40,0.3,12.204,-6.143988968,9.533951805
1,30,1.5,3,1,1.8,28,32,30,40,0.3,17.808,-6.793359949,10.07348917
1,30,1.5,3,1,1.7,28,32,30,40,0.3,17.886,-7.49210631,9.823799745
1,30,1.5,3,1,1.6,28,32,30,40,0.3,17.97,-8.389231846,9.8420785
1,30,1.5,3,1,1.5,28,32,30,40,0.3,18,-9.2767062,9.70905143
1,30,1.5,3,1,1.4,28,32,30,40,0.3,12.432,-9.433826278,9.691858801
1,30,1.5,3,1,1.3,28,32,30,40,0.3,12.486,-10.4409507,9.555781153
1,30,1.5,3,1,1.2,28,32,30,40,0.3,12.528,-11.8261876,9.295322297
1,30,1.5,3,1,1.1,28,32,30,40,0.3,12.576,-13.95929222,9.20471741
1,30,1.5,3,1,1,28,32,30,40,0.3,12.63,-16.56229662,9.102480167
1,30,1.5,3,1,0.9,28,32,30,40,0.3,12.696,-20.89571474,9.179324916
1,30,1.5,3,1,0.8,28,32,30,40,0.3,12.756,-34.05945665,9.26691804
1,30,1.5,3,1,0.7,28,32,30,40,0.3,12.822,-24.85866032,9.332772441
1,30,1.5,3,1,0.6,28,32,30,40,0.3,12.894,-16.4243032,9.309975395
1,30,1.5,3,1,0.5,28,32,30,40,0.3,12.966,-12.13521879,9.213893557
1,30,1.5,3,1,0.4,28,32,30,40,0.3,14.472,-13.28645218,7.960125789
1,30,1.5,3,1,0.3,28,32,30,40,0.3,14.58,-31.89146367,7.147900408
1,30,1.5,3,1,0.2,28,32,30,40,0.3,14.76,-15.97648248,6.795188714
1,30,1.5,3,1,0.1,28,32,30,40,0.3,14.964,-18.00623545,5.28265511
1,30,1.5,3,1,3,28,32,30,40,0.2,18,-5.125229035,7.484503401
1,30,1.5,3,1,2.9,28,32,30,40,0.2,17.934,-5.209697069,7.766633373
1,30,1.5,3,1,2.8,28,32,30,40,0.2,17.982,-4.971348431,7.876974312
1,30,1.5,3,1,2.7,28,32,30,40,0.2,18,-4.837406679,8.030894889
1,30,1.5,3,1,2.6,28,32,30,40,0.2,18,-4.733445905,7.606904816
1,30,1.5,3,1,2.5,28,32,30,40,0.2,18,-4.485967642,8.165283452
1,30,1.5,3,1,2.4,28,32,30,40,0.2,12.006,-4.509964198,9.251142033
1,30,1.5,3,1,2.3,28,32,30,40,0.2,12.036,-4.713801155,9.232596238
1,30,1.5,3,1,2.2,28,32,30,40,0.2,17.436,-5.046539537,8.27417655
1,30,1.5,3,1,2.1,28,32,30,40,0.2,17.52,-5.516878626,8.112513692
1,30,1.5,3,1,2,28,32,30,40,0.2,17.682,-6.027864511,9.243847103
1,30,1.5,3,1,1.9,28,32,30,40,0.2,17.73,-6.525333482,9.020393855
1,30,1.5,3,1,1.8,28,32,30,40,0.2,17.832,-7.284951899,9.424233998
1,30,1.5,3,1,1.7,28,32,30,40,0.2,17.928,-8.062850453,9.697168451
1,30,1.5,3,1,1.6,28,32,30,40,0.2,18,-9.09293264,9.553511948
1,30,1.5,3,1,1.5,28,32,30,40,0.2,18,-9.671021129,9.644684038
1,30,1.5,3,1,1.4,28,32,30,40,0.2,18,-8.939951622,9.670214378
1,30,1.5,3,1,1.3,28,32,30,40,0.2,12.486,-9.932860667,9.409421171
1,30,1.5,3,1,1.2,28,32,30,40,0.2,12.546,-11.21865108,9.35163443
1,30,1.5,3,1,1.1,28,32,30,40,0.2,12.588,-12.79498784,9.019634394
1,30,1.5,3,1,1,28,32,30,40,0.2,12.612,-15.51067714,9.051849343
1,30,1.5,3,1,0.9,28,32,30,40,0.2,12.714,-18.54832871,9.202538627
1,30,1.5,3,1,0.8,28,32,30,40,0.2,12.756,-29.58370252,9.311130594
1,30,1.5,3,1,0.7,28,32,30,40,0.2,12.792,-26.07062569,9.351081225
1,30,1.5,3,1,0.6,28,32,30,40,0.2,12.9,-17.52844034,9.33193014
1,30,1.5,3,1,0.5,28,32,30,40,0.2,12.924,-12.38611672,9.305321304
1,30,1.5,3,1,0.4,28,32,30,40,0.2,14.448,-13.46088652,7.796062986
1,30,1.5,3,1,0.3,28,32,30,40,0.2,14.64,-25.58188485,7.592764735
1,30,1.5,3,1,0.2,28,32,30,40,0.2,14.724,-16.01902178,6.44349104
1,30,1.5,3,1,0.1,28,32,30,40,0.2,14.97,-19.87964099,5.352890767
1,30,1.5,3,1,3,28,32,30,40,0.1,18,-5.476768451,7.948276833
1,30,1.5,3,1,2.9,28,32,30,40,0.1,18,-5.729576281,7.807267476
1,30,1.5,3,1,2.8,28,32,30,40,0.1,17.994,-5.510174753,7.603956801
1,30,1.5,3,1,2.7,28,32,30,40,0.1,18,-5.21885352,7.844557186
1,30,1.5,3,1,2.6,28,32,30,40,0.1,18,-4.956243602,7.529675621
1,30,1.5,3,1,2.5,28,32,30,40,0.1,18,-4.770915125,7.444900647
1,30,1.5,3,1,2.4,28,32,30,40,0.1,17.286,-4.852280275,7.232235313
1,30,1.5,3,1,2.3,28,32,30,40,0.1,17.406,-5.105684131,7.269039156
1,30,1.5,3,1,2.2,28,32,30,40,0.1,17.46,-5.35873728,7.728174469
1,30,1.5,3,1,2.1,28,32,30,40,0.1,17.538,-5.806019405,7.379897407
1,30,1.5,3,1,2,28,32,30,40,0.1,17.676,-6.518411049,7.434805136
1,30,1.5,3,1,1.9,28,32,30,40,0.1,17.778,-7.178983485,7.776448975
1,30,1.5,3,1,1.8,28,32,30,40,0.1,17.862,-7.897552596,7.960831711
1,30,1.5,3,1,1.7,28,32,30,40,0.1,17.952,-8.85212794,7.842511693
1,30,1.5,3,1,1.6,28,32,30,40,0.1,18,-9.848903316,8.104941711
1,30,1.5,3,1,1.5,28,32,30,40,0.1,18,-9.996571024,7.534008938
1,30,1.5,3,1,1.4,28,32,30,40,0.1,18,-8.997527345,7.906518804
1,30,1.5,3,1,1.3,28,32,30,40,0.1,12.492,-9.461933555,9.221679156
1,30,1.5,3,1,1.2,28,32,30,40,0.1,12.534,-10.66952129,8.941616372
1,30,1.5,3,1,1.1,28,32,30,40,0.1,12.594,-12.14537328,9.03940125
1,30,1.5,3,1,1,28,32,30,40,0.1,12.636,-13.93293531,9.139941328
1,30,1.5,3,1,0.9,28,32,30,40,0.1,12.696,-17.78214918,9.31068964
1,30,1.5,3,1,0.8,28,32,30,40,0.1,12.786,-22.74176158,9.333267963
1,30,1.5,3,1,0.7,28,32,30,40,0.1,12.846,-44.4090419,9.373330435
1,30,1.5,3,1,0.6,28,32,30,40,0.1,12.864,-18.34311203,9.381979982
1,30,1.5,3,1,0.5,28,32,30,40,0.1,12.954,-13.64627332,9.263392967
1,30,1.5,3,1,0.4,28,32,30,40,0.1,14.508,-12.86356576,7.81335011
1,30,1.5,3,1,0.3,28,32,30,40,0.1,14.664,-24.88850982,7.620038677
1,30,1.5,3,1,0.2,28,32,30,40,0.1,14.748,-16.44831103,6.794366876
1,30,1.5,3,1,0.1,28,32,30,40,0.1,14.904,-21.34286862,4.791413513
1,30,1.4,3,1,3,28,32,30,40,2,13.446,-11.19216632,7.345779827
1,30,1.4,3,1,2.9,28,32,30,40,2,13.452,-11.46787461,7.34747524
1,30,1.4,3,1,2.8,28,32,30,40,2,13.464,-11.89451318,7.384924656
1,30,1.4,3,1,2.7,28,32,30,40,2,13.476,-12.08515688,7.300741651
1,30,1.4,3,1,2.6,28,32,30,40,2,13.482,-12.41676221,7.332808663
1,30,1.4,3,1,2.5,28,32,30,40,2,13.512,-12.74347272,7.335184382
1,30,1.4,3,1,2.4,28,32,30,40,2,13.53,-12.84528599,7.731423885
1,30,1.4,3,1,2.3,28,32,30,40,2,13.536,-13.36032482,7.891384084
1,30,1.4,3,1,2.2,28,32,30,40,2,13.554,-13.47554613,7.98229654
1,30,1.4,3,1,2.1,28,32,30,40,2,13.572,-13.46123155,8.208015383
1,30,1.4,3,1,2,28,32,30,40,2,13.584,-13.49179222,8.403468157
1,30,1.4,3,1,1.9,28,32,30,40,2,13.596,-13.44794753,8.555797997
1,30,1.4,3,1,1.8,28,32,30,40,2,13.62,-13.52337144,8.649014757
1,30,1.4,3,1,1.7,28,32,30,40,2,13.614,-13.78373066,8.484414191
1,30,1.4,3,1,1.6,28,32,30,40,2,13.632,-13.51470613,8.554586361
1,30,1.4,3,1,1.5,28,32,30,40,2,13.656,-13.29977894,8.642292502
1,30,1.4,3,1,1.4,28,32,30,40,2,13.674,-12.91404938,8.774405842
1,30,1.4,3,1,1.3,28,32,30,40,2,13.692,-12.51716362,8.745330961
1,30,1.4,3,1,1.2,28,32,30,40,2,12.33,-13.95170037,9.58964996
1,30,1.4,3,1,1.1,28,32,30,40,2,12.402,-15.83052234,9.543077382
1,30,1.4,3,1,1,28,32,30,40,2,12.468,-19.42704943,9.47096215
1,30,1.4,3,1,0.9,28,32,30,40,2,12.54,-27.09897298,9.312049309
1,30,1.4,3,1,0.8,28,32,30,40,2,12.606,-31.93261788,9.167878574
1,30,1.4,3,1,0.7,28,32,30,40,2,12.69,-20.42537414,9.056335808
1,30,1.4,3,1,0.6,28,32,30,40,2,12.762,-13.61319563,9.042685063
1,30,1.4,3,1,0.5,28,32,30,40,2,12.84,-10.50214195,9.039971266
1,30,1.4,3,1,0.4,28,32,30,40,2,14.286,-11.3648651,8.608598379
1,30,1.4,3,1,0.3,28,32,30,40,2,14.406,-23.82886508,8.029939099
1,30,1.4,3,1,0.2,28,32,30,40,2,14.562,-14.15130279,6.359984112
1,30,1.4,3,1,0.1,28,32,30,40,2,14.922,-10.75533367,5.456154905
1,30,1.4,3,1,3,28,32,30,40,1.9,13.44,-11.56790754,7.396834292
1,30,1.4,3,1,2.9,28,32,30,40,1.9,13.446,-11.62097208,7.311361422
1,30,1.4,3,1,2.8,28,32,30,40,1.9,13.464,-12.25946486,7.351549233
1,30,1.4,3,1,2.7,28,32,30,40,1.9,13.482,-12.28952053,7.255642587
1,30,1.4,3,1,2.6,28,32,30,40,1.9,13.506,-12.83474995,7.37440233
1,30,1.4,3,1,2.5,28,32,30,40,1.9,13.518,-13.02268307,7.568382248
1,30,1.4,3,1,2.4,28,32,30,40,1.9,13.536,-13.05554011,7.871961306
1,30,1.4,3,1,2.3,28,32,30,40,1.9,13.548,-13.49790368,7.988655313
1,30,1.4,3,1,2.2,28,32,30,40,1.9,13.566,-13.57203948,8.239316167
1,30,1.4,3,1,2.1,28,32,30,40,1.9,13.584,-13.56433046,8.407100796
1,30,1.4,3,1,2,28,32,30,40,1.9,13.584,-13.83518099,8.530911763
1,30,1.4,3,1,1.9,28,32,30,40,1.9,13.602,-13.52484831,8.607819217
1,30,1.4,3,1,1.8,28,32,30,40,1.9,13.614,-13.52233467,8.537663379
1,30,1.4,3,1,1.7,28,32,30,40,1.9,13.632,-13.0041529,8.671469894
1,30,1.4,3,1,1.6,28,32,30,40,1.9,13.638,-13.06676981,8.614690642
1,30,1.4,3,1,1.5,28,32,30,40,1.9,13.656,-13.17386555,8.674825602
1,30,1.4,3,1,1.4,28,32,30,40,1.9,13.68,-12.73285838,8.817408082
1,30,1.4,3,1,1.3,28,32,30,40,1.9,12.294,-11.73694876,9.688701809
1,30,1.4,3,1,1.2,28,32,30,40,1.9,12.336,-14.00377759,9.546338731
1,30,1.4,3,1,1.1,28,32,30,40,1.9,12.426,-16.15483881,9.534100171
1,30,1.4,3,1,1,28,32,30,40,1.9,12.492,-19.62477269,9.422717819
1,30,1.4,3,1,0.9,28,32,30,40,1.9,12.552,-27.50665761,9.428933001
1,30,1.4,3,1,0.8,28,32,30,40,1.9,12.612,-31.18904171,9.299408561
1,30,1.4,3,1,0.7,28,32,30,40,1.9,12.696,-20.56386472,9.139428077
1,30,1.4,3,1,0.6,28,32,30,40,1.9,12.768,-13.48875982,9.023730014
1,30,1.4,3,1,0.5,28,32,30,40,1.9,12.834,-10.03045612,9.041475369
1,30,1.4,3,1,0.4,28,32,30,40,1.9,14.28,-11.53413336,8.728282807
1,30,1.4,3,1,0.3,28,32,30,40,1.9,14.424,-23.67398858,7.904892985
1,30,1.4,3,1,0.2,28,32,30,40,1.9,14.574,-13.82930025,6.670940686
1,30,1.4,3,1,0.1,28,32,30,40,1.9,15.678,-11.36546638,5.743242748
1,30,1.4,3,1,3,28,32,30,40,1.8,13.434,-11.81935075,7.463610543
1,30,1.4,3,1,2.9,28,32,30,40,1.8,13.452,-11.84718144,7.369199822
1,30,1.4,3,1,2.8,28,32,30,40,1.8,13.476,-12.25079143,7.431156358
1,30,1.4,3,1,2.7,28,32,30,40,1.8,13.494,-12.48716291,7.337099666
1,30,1.4,3,1,2.6,28,32,30,40,1.8,13.506,-12.65748178,7.554530128
1,30,1.4,3,1,2.5,28,32,30,40,1.8,13.524,-12.99252814,7.91044296
1,30,1.4,3,1,2.4,28,32,30,40,1.8,13.536,-13.01580625,8.047398918
1,30,1.4,3,1,2.3,28,32,30,40,1.8,13.548,-13.09314046,8.123576985
1,30,1.4,3,1,2.2,28,32,30,40,1.8,13.56,-13.19243237,8.363646337
1,30,1.4,3,1,2.1,28,32,30,40,1.8,13.572,-13.25127833,8.490453643
1,30,1.4,3,1,2,28,32,30,40,1.8,13.584,-13.47352936,8.560818884
1,30,1.4,3,1,1.9,28,32,30,40,1.8,13.614,-12.83510029,8.539896961
1,30,1.4,3,1,1.8,28,32,30,40,1.8,13.62,-12.75150228,8.576786183
1,30,1.4,3,1,1.7,28,32,30,40,1.8,13.626,-13.12450429,8.61116904
1,30,1.4,3,1,1.6,28,32,30,40,1.8,13.644,-12.64947591,8.737708838
1,30,1.4,3,1,1.5,28,32,30,40,1.8,13.662,-12.20721909,8.702472392
1,30,1.4,3,1,1.4,28,32,30,40,1.8,13.686,-11.86391124,8.762845691
1,30,1.4,3,1,1.3,28,32,30,40,1.8,12.258,-12.10872365,9.642252041
1,30,1.4,3,1,1.2,28,32,30,40,1.8,12.36,-14.02900776,9.601469615
1,30,1.4,3,1,1.1,28,32,30,40,1.8,12.438,-15.91860091,9.555186908
1,30,1.4,3,1,1,28,32,30,40,1.8,12.498,-19.76860688,9.477173194
1,30,1.4,3,1,0.9,28,32,30,40,1.8,12.558,-28.37555012,9.373841767
1,30,1.4,3,1,0.8,28,32,30,40,1.8,12.63,-31.60614926,9.305998506
1,30,1.4,3,1,0.7,28,32,30,40,1.8,12.702,-19.60412464,9.118818637
1,30,1.4,3,1,0.6,28,32,30,40,1.8,12.768,-13.18877922,9.148052838
1,30,1.4,3,1,0.5,28,32,30,40,1.8,12.858,-10.42200266,9.112989981
1,30,1.4,3,1,0.4,28,32,30,40,1.8,14.286,-11.68325796,8.677897973
1,30,1.4,3,1,0.3,28,32,30,40,1.8,14.406,-24.89246106,8.151419811
1,30,1.4,3,1,0.2,28,32,30,40,1.8,14.61,-13.86636078,5.939131702
1,30,1.4,3,1,0.1,28,32,30,40,1.8,15.678,-11.36412313,5.474141804
1,30,1.4,3,1,3,28,32,30,40,1.7,13.452,-11.58676093,7.369482426
1,30,1.4,3,1,2.9,28,32,30,40,1.7,13.458,-12.01896047,7.415956196
1,30,1.4,3,1,2.8,28,32,30,40,1.7,13.482,-12.37696672,7.425566365
1,30,1.4,3,1,2.7,28,32,30,40,1.7,13.494,-12.86474648,7.636836305
1,30,1.4,3,1,2.6,28,32,30,40,1.7,13.512,-12.80965972,7.748959164
1,30,1.4,3,1,2.5,28,32,30,40,1.7,13.524,-12.95044242,8.039901587
1,30,1.4,3,1,2.4,28,32,30,40,1.7,13.548,-12.86300928,8.207540172
1,30,1.4,3,1,2.3,28,32,30,40,1.7,13.56,-12.97042054,8.32656597
1,30,1.4,3,1,2.2,28,32,30,40,1.7,13.572,-12.91098921,8.404190971
1,30,1.4,3,1,2.1,28,32,30,40,1.7,13.572,-13.20464209,8.539612606
1,30,1.4,3,1,2,28,32,30,40,1.7,13.608,-12.78668353,8.572594232
1,30,1.4,3,1,1.9,28,32,30,40,1.7,13.62,-12.39585354,8.679100102
1,30,1.4,3,1,1.8,28,32,30,40,1.7,13.608,-13.10875833,8.669424677
1,30,1.4,3,1,1.7,28,32,30,40,1.7,13.632,-11.7059422,8.688069453
1,30,1.4,3,1,1.6,28,32,30,40,1.7,13.668,-12.03329523,8.771805679
1,30,1.4,3,1,1.5,28,32,30,40,1.7,13.674,-11.85428466,8.80392172
1,30,1.4,3,1,1.4,28,32,30,40,1.7,13.686,-11.42485068,8.73714449
1,30,1.4,3,1,1.3,28,32,30,40,1.7,12.318,-12.74328348,9.617150799
1,30,1.4,3,1,1.2,28,32,30,40,1.7,12.372,-13.87877484,9.586814107
1,30,1.4,3,1,1.1,28,32,30,40,1.7,12.444,-16.47094411,9.621833224
