fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain
1,30,1.4,1.8,2,2.5,30,31,35,40,0.7,12.54,-7.711108561,8.404033507
1,30,1.4,1.8,2,2,30,31,35,40,0.7,12.696,-7.726030717,9.329958591
1,30,1.4,1.8,2,1.5,30,31,35,40,0.7,12.882,-7.973390623,9.254997519
1,30,1.4,1.8,2,3,30,31,35,40,0.1,18,-5.777118701,8.022146145
1,30,1.4,1.8,2,2.5,30,31,35,40,0.1,16.38,-5.249790138,7.877100378
1,30,1.4,1.8,2,2,30,31,35,40,0.1,17.4,-5.790414032,7.086208675
1,30,1.4,1.8,2,1.5,30,31,35,40,0.1,18,-6.226776473,7.280102008
1,30,1,1.8,2,3,30,31,35,40,2,12.18,-12.92112818,7.304191101
1,30,1,1.8,2,2.5,30,31,35,40,2,12.462,-13.17094214,6.997106753
1,30,1,1.8,2,2,30,31,35,40,2,12.678,-13.18416923,8.397995376
1,30,1,1.8,2,1.5,30,31,35,40,2,12.912,-12.14485728,8.91285165
1,30,1,1.8,2,3,30,31,35,40,1.3,12.228,-10.56790601,7.367749212
1,30,1,1.8,2,2.5,30,31,35,40,1.3,12.516,-10.29619693,7.679832714
1,30,1,1.8,2,2,30,31,35,40,1.3,12.714,-10.01251285,8.785612288
1,30,1,1.8,2,1.5,30,31,35,40,1.3,12.912,-9.483506766,9.088671249
1,30,1,1.8,2,3,30,31,35,40,0.7,12.264,-8.023130508,7.453833064
1,30,1,1.8,2,2.5,30,31,35,40,0.7,12.552,-7.698488559,8.487445034
1,30,1,1.8,2,2,30,31,35,40,0.7,12.738,-7.659854239,9.194678146
1,30,1,1.8,2,1.5,30,31,35,40,0.7,12.87,-7.87316719,9.237630751
1,30,1,1.8,2,3,30,31,35,40,0.1,18,-5.833558666,7.976365906
1,30,1,1.8,2,2.5,30,31,35,40,0.1,16.356,-5.281237892,8.030105872
1,30,1,1.8,2,2,30,31,35,40,0.1,17.166,-5.703619519,7.022401047
1,30,1,1.8,2,1.5,30,31,35,40,0.1,18,-6.539553729,7.384344173
1,30,2,1.8,2,3,30,30.5,35,40,2,12.204,-12.42820603,7.544952987
1,30,2,1.8,2,2.5,30,30.5,35,40,2,12.492,-13.02919003,7.182412809
1,30,2,1.8,2,2,30,30.5,35,40,2,12.714,-13.38517895,8.478848315
1,30,2,1.8,2,1.5,30,30.5,35,40,2,12.96,-13.57198081,8.715139531
1,30,2,1.8,2,3,30,30.5,35,40,1.3,12.258,-10.1864587,7.660337438
1,30,2,1.8,2,2.5,30,30.5,35,40,1.3,12.54,-10.36780155,7.963344681
1,30,2,1.8,2,2,30,30.5,35,40,1.3,12.75,-10.56974253,8.885191286
1,30,2,1.8,2,1.5,30,30.5,35,40,1.3,13.002,-10.89076675,8.906693361
1,30,2,1.8,2,3,30,30.5,35,40,0.7,12.354,-7.526714765,7.744077943
1,30,2,1.8,2,2.5,30,30.5,35,40,0.7,12.57,-7.970427885,8.601146138
1,30,2,1.8,2,2,30,30.5,35,40,0.7,12.792,-8.287290464,9.066016011
1,30,2,1.8,2,1.5,30,30.5,35,40,0.7,12.954,-9.220515666,9.055128716
1,30,2,1.8,2,3,30,30.5,35,40,0.1,16.158,-5.735869153,8.250819235
1,30,2,1.8,2,2.5,30,30.5,35,40,0.1,12.594,-5.528140682,9.362773408
1,30,2,1.8,2,2,30,30.5,35,40,0.1,12.726,-6.088945941,9.540773769
1,30,2,1.8,2,1.5,30,30.5,35,40,0.1,12.936,-7.202310297,9.335290145
1,30,1.8,1.8,2,3,30,30.5,35,40,2,12.21,-12.43584812,7.510358451
1,30,1.8,1.8,2,2.5,30,30.5,35,40,2,12.504,-13.08439351,7.251354917
1,30,1.8,1.8,2,2,30,30.5,35,40,2,12.702,-13.49033911,8.485161566
1,30,1.8,1.8,2,1.5,30,30.5,35,40,2,12.972,-13.57268691,8.764894305
1,30,1.8,1.8,2,3,30,30.5,35,40,1.3,12.258,-10.16596313,7.676229597
1,30,1.8,1.8,2,2.5,30,30.5,35,40,1.3,12.552,-10.46270986,8.085725765
1,30,1.8,1.8,2,2,30,30.5,35,40,1.3,12.756,-10.58546193,8.884492328
1,30,1.8,1.8,2,1.5,30,30.5,35,40,1.3,13.002,-10.92581725,8.938540114
1,30,1.8,1.8,2,3,30,30.5,35,40,0.7,12.372,-7.880904072,7.71799692
1,30,1.8,1.8,2,2.5,30,30.5,35,40,0.7,12.576,-8.061737924,8.68875869
1,30,1.8,1.8,2,2,30,30.5,35,40,0.7,12.792,-8.339650509,9.126407915
1,30,1.8,1.8,2,1.5,30,30.5,35,40,0.7,12.954,-9.055888564,9.167768373
1,30,1.8,1.8,2,3,30,30.5,35,40,0.1,16.158,-5.768762389,8.11403014
1,30,1.8,1.8,2,2.5,30,30.5,35,40,0.1,16.542,-5.465296509,8.041702822
1,30,1.8,1.8,2,2,30,30.5,35,40,0.1,12.738,-6.058992824,9.532381875
1,30,1.8,1.8,2,1.5,30,30.5,35,40,0.1,12.936,-7.004712863,9.380614114
1,30,1.4,1.8,2,3,30,30.5,35,40,2,12.216,-12.81992484,7.521950364
1,30,1.4,1.8,2,2.5,30,30.5,35,40,2,12.504,-13.30025832,7.332260289
1,30,1.4,1.8,2,2,30,30.5,35,40,2,12.714,-13.64034741,8.585761661
1,30,1.4,1.8,2,1.5,30,30.5,35,40,2,12.978,-13.49234294,8.814786536
1,30,1.4,1.8,2,3,30,30.5,35,40,1.3,12.27,-10.40455717,7.574528988
1,30,1.4,1.8,2,2.5,30,30.5,35,40,1.3,12.558,-10.56244951,8.116993934
1,30,1.4,1.8,2,2,30,30.5,35,40,1.3,12.768,-10.67184852,8.868957654
1,30,1.4,1.8,2,1.5,30,30.5,35,40,1.3,13.014,-10.70398883,8.899772838
1,30,1.4,1.8,2,3,30,30.5,35,40,0.7,12.384,-7.956537619,7.648669987
1,30,1.4,1.8,2,2.5,30,30.5,35,40,0.7,12.588,-8.092152608,8.773113378
1,30,1.4,1.8,2,2,30,30.5,35,40,0.7,12.804,-8.282996999,9.172040066
1,30,1.4,1.8,2,1.5,30,30.5,35,40,0.7,12.96,-9.011311132,9.184508516
1,30,1.4,1.8,2,3,30,30.5,35,40,0.1,16.134,-5.680513333,7.901598155
1,30,1.4,1.8,2,2.5,30,30.5,35,40,0.1,16.542,-5.510917257,7.683259281
1,30,1.4,1.8,2,2,30,30.5,35,40,0.1,12.744,-6.088200709,9.477031116
1,30,1.4,1.8,2,1.5,30,30.5,35,40,0.1,12.942,-6.945215822,9.378019762
1,30,1,1.8,2,3,30,30.5,35,40,2,12.228,-12.94313027,7.408217799
1,30,1,1.8,2,2.5,30,30.5,35,40,2,12.516,-13.42995089,7.422576912
1,30,1,1.8,2,2,30,30.5,35,40,2,12.726,-13.76066144,8.638810491
1,30,1,1.8,2,1.5,30,30.5,35,40,2,12.99,-13.29637915,8.846031057
1,30,1,1.8,2,3,30,30.5,35,40,1.3,12.354,-10.2651134,7.390075359
1,30,1,1.8,2,2.5,30,30.5,35,40,1.3,12.576,-10.57895756,8.150066696
1,30,1,1.8,2,2,30,30.5,35,40,1.3,12.78,-10.59246482,8.969985225
1,30,1,1.8,2,1.5,30,30.5,35,40,1.3,13.026,-10.47589531,9.011446117
1,30,1,1.8,2,3,30,30.5,35,40,0.7,12.402,-7.93004907,7.589208189
1,30,1,1.8,2,2.5,30,30.5,35,40,0.7,12.6,-8.063252183,8.861236689
1,30,1,1.8,2,2,30,30.5,35,40,0.7,12.816,-8.141244705,9.195544842
1,30,1,1.8,2,1.5,30,30.5,35,40,0.7,12.972,-8.785778985,9.110982557
1,30,1,1.8,2,3,30,30.5,35,40,0.1,16.176,-5.906479456,7.976789935
1,30,1,1.8,2,2.5,30,30.5,35,40,0.1,12.618,-5.454589493,9.38004853
1,30,1,1.8,2,2,30,30.5,35,40,0.1,12.744,-5.867510622,9.534213266
1,30,1,1.8,2,1.5,30,30.5,35,40,0.1,12.972,-7.023852619,9.324589892
1,30,2,1.8,2,3,29.5,32,35,40,2,12.12,-10.82437744,7.324753999
1,30,2,1.8,2,2.5,29.5,32,35,40,2,12.378,-10.00786174,6.092691944
1,30,2,1.8,2,2,29.5,32,35,40,2,12.612,-10.03092715,7.378958043
1,30,2,1.8,2,1.5,29.5,32,35,40,2,12.828,-8.232109488,8.475354153
1,30,2,1.8,2,3,29.5,32,35,40,1.3,12.162,-8.486770749,7.257536206
1,30,2,1.8,2,2.5,29.5,32,35,40,1.3,15.99,-7.897139048,7.79935183
1,30,2,1.8,2,2,29.5,32,35,40,1.3,16.284,-7.807392835,8.292027076
1,30,2,1.8,2,1.5,29.5,32,35,40,1.3,16.638,-7.505006565,8.117910191
1,30,2,1.8,2,3,29.5,32,35,40,0.7,15.732,-7.326255925,8.024275838
1,30,2,1.8,2,2.5,29.5,32,35,40,0.7,12.384,-7.479496646,7.391043953
1,30,2,1.8,2,2,29.5,32,35,40,0.7,16.392,-6.955721212,8.868842347
1,30,2,1.8,2,1.5,29.5,32,35,40,0.7,17.586,-7.683899747,8.173914142
1,30,2,1.8,2,3,29.5,32,35,40,0.1,18,-7.072155841,8.404669944
1,30,2,1.8,2,2.5,29.5,32,35,40,0.1,16.728,-6.44335807,8.237433265
1,30,2,1.8,2,2,29.5,32,35,40,0.1,17.274,-7.194666018,7.215840172
1,30,2,1.8,2,1.5,29.5,32,35,40,0.1,17.802,-9.922277905,7.336043223
1,30,1.8,1.8,2,3,29.5,32,35,40,2,12.12,-10.94596257,7.25223493
1,30,1.8,1.8,2,2.5,29.5,32,35,40,2,12.402,-10.24621233,6.108526303
1,30,1.8,1.8,2,2,29.5,32,35,40,2,12.624,-9.545061793,7.458347245
1,30,1.8,1.8,2,1.5,29.5,32,35,40,2,12.828,-8.207068528,8.459614507
1,30,1.8,1.8,2,3,29.5,32,35,40,1.3,12.168,-8.491208518,7.260655995
1,30,1.8,1.8,2,2.5,29.5,32,35,40,1.3,16.014,-7.821351187,7.814332069
1,30,1.8,1.8,2,2,29.5,32,35,40,1.3,16.284,-7.833630285,8.292587263
1,30,1.8,1.8,2,1.5,29.5,32,35,40,1.3,16.632,-7.460037702,8.070213818
1,30,1.8,1.8,2,3,29.5,32,35,40,0.7,15.738,-7.304946942,8.149126425
1,30,1.8,1.8,2,2.5,29.5,32,35,40,0.7,16.092,-7.215220042,8.799755259
1,30,1.8,1.8,2,2,29.5,32,35,40,0.7,16.392,-6.970141678,8.803857853
1,30,1.8,1.8,2,1.5,29.5,32,35,40,0.7,17.586,-7.732353718,8.265580606
1,30,1.8,1.8,2,3,29.5,32,35,40,0.1,18,-7.136209703,8.180160971
1,30,1.8,1.8,2,2.5,29.5,32,35,40,0.1,16.626,-6.318501835,8.229402327
1,30,1.8,1.8,2,2,29.5,32,35,40,0.1,17.268,-7.20991938,7.160577494
1,30,1.8,1.8,2,1.5,29.5,32,35,40,0.1,17.814,-9.880876443,7.091768467
1,30,1.4,1.8,2,3,29.5,32,35,40,2,12.132,-11.07402673,7.147126216
1,30,1.4,1.8,2,2.5,29.5,32,35,40,2,12.408,-10.26975701,6.077958884
1,30,1.4,1.8,2,2,29.5,32,35,40,2,12.642,-9.51217962,7.52476135
1,30,1.4,1.8,2,1.5,29.5,32,35,40,2,16.494,-8.048337988,7.332415501
1,30,1.4,1.8,2,3,29.5,32,35,40,1.3,12.186,-8.426742469,7.131727599
1,30,1.4,1.8,2,2.5,29.5,32,35,40,1.3,16.014,-7.85185384,7.856992231
1,30,1.4,1.8,2,2,29.5,32,35,40,1.3,16.266,-8.039371645,8.27682082
1,30,1.4,1.8,2,1.5,29.5,32,35,40,1.3,16.638,-7.656967437,8.015279047
1,30,1.4,1.8,2,3,29.5,32,35,40,0.7,15.714,-7.388689529,8.124390336
1,30,1.4,1.8,2,2.5,29.5,32,35,40,0.7,16.062,-7.044887919,8.874744249
1,30,1.4,1.8,2,2,29.5,32,35,40,0.7,16.362,-7.010101296,8.836470926
1,30,1.4,1.8,2,1.5,29.5,32,35,40,0.7,17.592,-7.810453707,8.284029496
1,30,1.4,1.8,2,3,29.5,32,35,40,0.1,18,-6.89694652,8.146236435
1,30,1.4,1.8,2,2.5,29.5,32,35,40,0.1,16.26,-6.693982689,8.211976476
1,30,1.4,1.8,2,2,29.5,32,35,40,0.1,17.274,-7.281029234,7.040188944
1,30,1.4,1.8,2,1.5,29.5,32,35,40,0.1,17.814,-9.976801367,7.388956965
1,30,1,1.8,2,3,29.5,32,35,40,2,12.144,-11.13405097,7.05484967
1,30,1,1.8,2,2.5,29.5,32,35,40,2,12.426,-10.3295402,6.016237156
1,30,1,1.8,2,2,29.5,32,35,40,2,12.66,-9.556168201,7.574077704
1,30,1,1.8,2,1.5,29.5,32,35,40,2,16.494,-8.170518746,7.302934494
1,30,1,1.8,2,3,29.5,32,35,40,1.3,12.192,-8.527648674,7.084483671
1,30,1,1.8,2,2.5,29.5,32,35,40,1.3,16.014,-7.937261687,7.885861322
1,30,1,1.8,2,2,29.5,32,35,40,1.3,16.284,-8.076682089,8.236001661
1,30,1,1.8,2,1.5,29.5,32,35,40,1.3,16.632,-7.697509553,8.149608165
1,30,1,1.8,2,3,29.5,32,35,40,0.7,15.726,-7.536925946,8.018477185
1,30,1,1.8,2,2.5,29.5,32,35,40,0.7,16.092,-7.3275429,8.825305175
1,30,1,1.8,2,2,29.5,32,35,40,0.7,16.368,-7.066762464,8.861963582
1,30,1,1.8,2,1.5,29.5,32,35,40,0.7,17.604,-7.840586101,8.223934438
1,30,1,1.8,2,3,29.5,32,35,40,0.1,18,-7.118937029,8.144873957
1,30,1,1.8,2,2.5,29.5,32,35,40,0.1,16.824,-6.447832043,8.295027815
1,30,1,1.8,2,2,29.5,32,35,40,0.1,17.274,-7.361934487,7.104369588
1,30,1,1.8,2,1.5,29.5,32,35,40,0.1,17.79,-10.11936931,7.880206428
1,30,2,1.8,2,3,29.5,31.5,35,40,2,12.156,-11.20097853,7.282185017
1,30,2,1.8,2,2.5,29.5,31.5,35,40,2,12.444,-10.88662084,6.468842604
1,30,2,1.8,2,2,29.5,31.5,35,40,2,12.66,-10.54872715,8.036700126
1,30,2,1.8,2,1.5,29.5,31.5,35,40,2,12.888,-9.417798997,8.726524074
1,30,2,1.8,2,3,29.5,31.5,35,40,1.3,12.198,-8.992398846,7.26560599
1,30,2,1.8,2,2.5,29.5,31.5,35,40,1.3,12.492,-8.340169009,7.251375107
1,30,2,1.8,2,2,29.5,31.5,35,40,1.3,12.696,-7.925222732,8.469430148
1,30,2,1.8,2,1.5,29.5,31.5,35,40,1.3,12.882,-7.372313407,8.976524266
1,30,2,1.8,2,3,29.5,31.5,35,40,0.7,15.828,-7.263544605,8.29961869
1,30,2,1.8,2,2.5,29.5,31.5,35,40,0.7,16.176,-7.211575689,8.797209804
1,30,2,1.8,2,2,29.5,31.5,35,40,0.7,16.5,-6.875842101,8.726117042
1,30,2,1.8,2,1.5,29.5,31.5,35,40,0.7,18,-6.517783958,7.848203419
1,30,2,1.8,2,3,29.5,31.5,35,40,0.1,18,-7.230192734,8.363266292
1,30,2,1.8,2,2.5,29.5,31.5,35,40,0.1,16.404,-6.359515344,8.130228788
1,30,2,1.8,2,2,29.5,31.5,35,40,0.1,17.394,-6.632507064,7.069401716
1,30,2,1.8,2,1.5,29.5,31.5,35,40,0.1,18,-9.367588736,7.009820233
1,30,1.8,1.8,2,3,29.5,31.5,35,40,2,12.588,-8.642259186,6.611991534
1,30,1.8,1.8,2,2.5,29.5,31.5,35,40,2,12.45,-10.87970907,6.541674694
1,30,1.8,1.8,2,2,29.5,31.5,35,40,2,12.666,-10.55479953,8.110887433
1,30,1.8,1.8,2,1.5,29.5,31.5,35,40,2,12.9,-9.422887225,8.735675247
1,30,1.8,1.8,2,3,29.5,31.5,35,40,1.3,12.204,-9.043378906,7.253704403
1,30,1.8,1.8,2,2.5,29.5,31.5,35,40,1.3,12.504,-8.278981044,7.235762307
1,30,1.8,1.8,2,2,29.5,31.5,35,40,1.3,12.696,-7.95379471,8.504140507
1,30,1.8,1.8,2,1.5,29.5,31.5,35,40,1.3,16.8,-7.354731314,7.827390354
1,30,1.8,1.8,2,3,29.5,31.5,35,40,0.7,15.798,-7.412448224,8.317535449
1,30,1.8,1.8,2,2.5,29.5,31.5,35,40,0.7,16.182,-7.206197244,8.793923922
1,30,1.8,1.8,2,2,29.5,31.5,35,40,0.7,16.5,-6.89719947,8.786479817
1,30,1.8,1.8,2,1.5,29.5,31.5,35,40,0.7,18,-6.4803143,7.989794389
1,30,1.8,1.8,2,3,29.5,31.5,35,40,0.1,18,-6.943503221,8.467360628
1,30,1.8,1.8,2,2.5,29.5,31.5,35,40,0.1,16.446,-6.477786521,8.165423236
1,30,1.8,1.8,2,2,29.5,31.5,35,40,0.1,16.818,-5.759803685,7.073232277
1,30,1.8,1.8,2,1.5,29.5,31.5,35,40,0.1,18,-9.186967578,7.01011245
1,30,1.4,1.8,2,3,29.5,31.5,35,40,2,12.69,-9.156364175,6.351592646
1,30,1.4,1.8,2,2.5,29.5,31.5,35,40,2,12.462,-11.03359297,6.592354309
1,30,1.4,1.8,2,2,29.5,31.5,35,40,2,12.684,-10.54426989,8.157719442
1,30,1.4,1.8,2,1.5,29.5,31.5,35,40,2,12.906,-9.294642698,8.821829057
1,30,1.4,1.8,2,3,29.5,31.5,35,40,1.3,12.606,-9.850345241,6.805345492
1,30,1.4,1.8,2,2.5,29.5,31.5,35,40,1.3,12.516,-8.358616549,7.361945121
1,30,1.4,1.8,2,2,29.5,31.5,35,40,1.3,12.714,-7.982798604,8.45274884
1,30,1.4,1.8,2,1.5,29.5,31.5,35,40,1.3,16.782,-7.233523542,7.82438133
1,30,1.4,1.8,2,3,29.5,31.5,35,40,0.7,15.822,-7.389704939,8.389605456
1,30,1.4,1.8,2,2.5,29.5,31.5,35,40,0.7,16.194,-6.988594266,8.838675587
1,30,1.4,1.8,2,2,29.5,31.5,35,40,0.7,16.5,-6.869095279,8.842716886
1,30,1.4,1.8,2,1.5,29.5,31.5,35,40,0.7,17.67,-7.202809656,7.895645284
1,30,1.4,1.8,2,3,29.5,31.5,35,40,0.1,18,-7.142512383,8.310453905
1,30,1.4,1.8,2,2.5,29.5,31.5,35,40,0.1,16.728,-6.389763915,8.128182229
1,30,1.4,1.8,2,2,29.5,31.5,35,40,0.1,17.316,-6.821890854,7.006691516
1,30,1.4,1.8,2,1.5,29.5,31.5,35,40,0.1,18,-9.316619393,7.54573573
1,30,1,1.8,2,3,29.5,31.5,35,40,2,12.756,-9.030042932,6.317432935
1,30,1,1.8,2,2.5,29.5,31.5,35,40,2,12.474,-11.04324383,6.575386418
1,30,1,1.8,2,2,29.5,31.5,35,40,2,12.696,-10.72866285,8.164295154
1,30,1,1.8,2,1.5,29.5,31.5,35,40,2,12.924,-9.16497835,8.799590993
1,30,1,1.8,2,3,29.5,31.5,35,40,1.3,12.246,-8.891284453,7.101229512
1,30,1,1.8,2,2.5,29.5,31.5,35,40,1.3,12.534,-8.397136958,7.346082435
1,30,1,1.8,2,2,29.5,31.5,35,40,1.3,16.368,-7.903894208,8.271880155
1,30,1,1.8,2,1.5,29.5,31.5,35,40,1.3,16.728,-7.448266475,7.904257426
1,30,1,1.8,2,3,29.5,31.5,35,40,0.7,15.828,-7.525949599,8.261863602
1,30,1,1.8,2,2.5,29.5,31.5,35,40,0.7,16.188,-7.268069558,8.816315537
1,30,1,1.8,2,2,29.5,31.5,35,40,0.7,16.494,-7.037078682,8.756199606
1,30,1,1.8,2,1.5,29.5,31.5,35,40,0.7,16.962,-6.542468768,7.935181201
1,30,1,1.8,2,3,29.5,31.5,35,40,0.1,16.08,-7.125591743,8.348243163
1,30,1,1.8,2,2.5,29.5,31.5,35,40,0.1,16.638,-6.304018876,8.260747441
1,30,1,1.8,2,2,29.5,31.5,35,40,0.1,16.746,-5.746046457,7.045526855
1,30,1,1.8,2,1.5,29.5,31.5,35,40,0.1,18,-9.392671894,7.825821476
1,30,2,1.8,2,3,29.5,31,35,40,2,12.21,-11.19047738,7.340772728
1,30,2,1.8,2,2.5,29.5,31,35,40,2,12.492,-11.31825179,7.10835214
1,30,2,1.8,2,2,29.5,31,35,40,2,12.702,-11.51137534,8.410234164
1,30,2,1.8,2,1.5,29.5,31,35,40,2,12.96,-10.62628482,8.859578072
1,30,2,1.8,2,3,29.5,31,35,40,1.3,12.27,-9.08781265,7.326767482
1,30,2,1.8,2,2.5,29.5,31,35,40,1.3,12.552,-8.793782049,7.871911442
1,30,2,1.8,2,2,29.5,31,35,40,1.3,12.756,-8.709602567,8.776789576
1,30,2,1.8,2,1.5,29.5,31,35,40,1.3,12.984,-8.390040052,8.964198377
1,30,2,1.8,2,3,29.5,31,35,40,0.7,12.846,-7.635709189,7.039793188
1,30,2,1.8,2,2.5,29.5,31,35,40,0.7,16.308,-7.052062349,8.738579044
1,30,2,1.8,2,2,29.5,31,35,40,0.7,16.668,-6.854733382,8.687222109
1,30,2,1.8,2,1.5,29.5,31,35,40,0.7,12.906,-7.166606834,9.212157809
1,30,2,1.8,2,3,29.5,31,35,40,0.1,18,-7.078858706,8.633807181
1,30,2,1.8,2,2.5,29.5,31,35,40,0.1,16.512,-6.331559117,8.290749866
1,30,2,1.8,2,2,29.5,31,35,40,0.1,17.052,-6.243516311,7.161644243
1,30,2,1.8,2,1.5,29.5,31,35,40,0.1,18,-7.94983727,7.085972839
1,30,1.8,1.8,2,3,29.5,31,35,40,2,12.216,-11.37593421,7.262881889
1,30,1.8,1.8,2,2.5,29.5,31,35,40,2,12.486,-11.01505623,7.170456741
1,30,1.8,1.8,2,2,29.5,31,35,40,2,12.726,-11.3455481,8.498482699
1,30,1.8,1.8,2,1.5,29.5,31,35,40,2,12.96,-10.74422803,8.8940655
1,30,1.8,1.8,2,3,29.5,31,35,40,1.3,12.27,-8.98396776,7.27401773
1,30,1.8,1.8,2,2.5,29.5,31,35,40,1.3,12.558,-8.839445007,7.870015257
1,30,1.8,1.8,2,2,29.5,31,35,40,1.3,12.762,-8.76489933,8.853714906
1,30,1.8,1.8,2,1.5,29.5,31,35,40,1.3,12.966,-8.32217858,9.10120085
1,30,1.8,1.8,2,3,29.5,31,35,40,0.7,15.948,-7.54129742,8.424981924
1,30,1.8,1.8,2,2.5,29.5,31,35,40,0.7,16.314,-7.081001536,8.697131946
1,30,1.8,1.8,2,2,29.5,31,35,40,0.7,16.674,-6.852197193,8.579313113
1,30,1.8,1.8,2,1.5,29.5,31,35,40,0.7,12.912,-7.074127255,9.209327476
1,30,1.8,1.8,2,3,29.5,31,35,40,0.1,16.134,-6.997856387,8.385678763
1,30,1.8,1.8,2,2.5,29.5,31,35,40,0.1,16.53,-6.692998932,8.250073507
1,30,1.8,1.8,2,2,29.5,31,35,40,0.1,16.776,-5.80797567,7.514837947
1,30,1.8,1.8,2,1.5,29.5,31,35,40,0.1,18,-8.226794524,7.36428999
1,30,1.4,1.8,2,3,29.5,31,35,40,2,12.228,-11.61147051,7.251399105
1,30,1.4,1.8,2,2.5,29.5,31,35,40,2,12.51,-11.49737426,7.228186202
1,30,1.4,1.8,2,2,29.5,31,35,40,2,12.714,-11.47625543,8.516324379
1,30,1.4,1.8,2,1.5,29.5,31,35,40,2,12.978,-10.68030445,8.864671455
1,30,1.4,1.8,2,3,29.5,31,35,40,1.3,12.282,-9.167149535,7.185218389
1,30,1.4,1.8,2,2.5,29.5,31,35,40,1.3,12.57,-8.870792214,8.03511052
1,30,1.4,1.8,2,2,29.5,31,35,40,1.3,12.774,-8.844550476,8.877513817
1,30,1.4,1.8,2,1.5,29.5,31,35,40,1.3,12.978,-8.313965867,9.047719498
1,30,1.4,1.8,2,3,29.5,31,35,40,0.7,15.936,-7.301185694,8.478895663
1,30,1.4,1.8,2,2.5,29.5,31,35,40,0.7,16.308,-7.1551309,8.769322342
1,30,1.4,1.8,2,2,29.5,31,35,40,0.7,16.614,-6.83926607,8.616914204
1,30,1.4,1.8,2,1.5,29.5,31,35,40,0.7,12.924,-6.789449761,9.226059709
1,30,1.4,1.8,2,3,29.5,31,35,40,0.1,18,-6.9528171,8.427729065
1,30,1.4,1.8,2,2.5,29.5,31,35,40,0.1,16.524,-6.652699799,8.022796236
1,30,1.4,1.8,2,2,29.5,31,35,40,0.1,17.244,-6.468807203,7.009155165
1,30,1.4,1.8,2,1.5,29.5,31,35,40,0.1,18,-8.244213585,7.475436166
1,30,1,1.8,2,3,29.5,31,35,40,2,12.24,-11.64907418,7.13229814
1,30,1,1.8,2,2.5,29.5,31,35,40,2,12.522,-11.5133719,7.289621217
1,30,1,1.8,2,2,29.5,31,35,40,2,12.732,-11.50103525,8.601800834
1,30,1,1.8,2,1.5,29.5,31,35,40,2,12.996,-10.46283201,8.891604693
1,30,1,1.8,2,3,29.5,31,35,40,1.3,12.3,-9.208907524,7.13864687
1,30,1,1.8,2,2.5,29.5,31,35,40,1.3,12.558,-8.237403059,7.96594418
1,30,1,1.8,2,2,29.5,31,35,40,1.3,12.78,-8.770391214,8.890845818
1,30,1,1.8,2,1.5,29.5,31,35,40,1.3,12.99,-8.082076186,9.013841764
1,30,1,1.8,2,3,29.5,31,35,40,0.7,15.948,-7.4070215,8.231983273
1,30,1,1.8,2,2.5,29.5,31,35,40,0.7,16.308,-7.125683619,8.790319518
1,30,1,1.8,2,2,29.5,31,35,40,0.7,16.644,-6.853324027,8.60780771
1,30,1,1.8,2,1.5,29.5,31,35,40,0.7,17.7,-6.836820553,7.651942711
1,30,1,1.8,2,3,29.5,31,35,40,0.1,16.152,-7.09819795,8.527531991
1,30,1,1.8,2,2.5,29.5,31,35,40,0.1,16.5,-6.609486056,8.141321687
1,30,1,1.8,2,2,29.5,31,35,40,0.1,17.322,-6.49785389,6.942806455
1,30,1,1.8,2,1.5,29.5,31,35,40,0.1,18,-8.423166469,7.700137203
1,30,2,1.8,2,3,29.5,30.5,35,40,2,12.258,-11.39811259,7.423117599
1,30,2,1.8,2,2.5,29.5,30.5,35,40,2,12.552,-11.52010188,7.562438781
1,30,2,1.8,2,2,29.5,30.5,35,40,2,12.768,-11.90483303,8.663896847
1,30,2,1.8,2,1.5,29.5,30.5,35,40,2,13.044,-11.79479505,8.740089849
1,30,2,1.8,2,3,29.5,30.5,35,40,1.3,12.324,-9.221628535,7.498237795
1,30,2,1.8,2,2.5,29.5,30.5,35,40,1.3,12.594,-9.22289134,8.345772119
1,30,2,1.8,2,2,29.5,30.5,35,40,1.3,12.828,-9.33430463,8.940982813
1,30,2,1.8,2,1.5,29.5,30.5,35,40,1.3,13.074,-9.439660234,8.813433038
1,30,2,1.8,2,3,29.5,30.5,35,40,0.7,16.122,-7.058832236,8.435403907
1,30,2,1.8,2,2.5,29.5,30.5,35,40,0.7,12.636,-7.104054061,8.91037607
1,30,2,1.8,2,2,29.5,30.5,35,40,0.7,12.858,-7.492533739,9.128528257
1,30,2,1.8,2,1.5,29.5,30.5,35,40,0.7,12.984,-8.32733677,9.22058429
1,30,2,1.8,2,3,29.5,30.5,35,40,0.1,16.266,-7.117270996,8.458227874
1,30,2,1.8,2,2.5,29.5,30.5,35,40,0.1,16.608,-6.651918429,8.044741464
1,30,2,1.8,2,2,29.5,30.5,35,40,0.1,16.968,-6.477989239,7.232444758
1,30,2,1.8,2,1.5,29.5,30.5,35,40,0.1,18,-6.927944487,7.065709256
1,30,1.8,1.8,2,3,29.5,30.5,35,40,2,12.264,-11.45386073,7.379456649
1,30,1.8,1.8,2,2.5,29.5,30.5,35,40,2,12.558,-11.60339181,7.561107053
1,30,1.8,1.8,2,2,29.5,30.5,35,40,2,12.786,-11.83544587,8.724812576
1,30,1.8,1.8,2,1.5,29.5,30.5,35,40,2,13.044,-11.90984735,8.774607022
